Member_ID,Seasonal_Pass,Purchase_Count,Total_Spent,Avg_Purchase,Games_Attended,Age_Group,Region
10005720,True,1,75,75.0,30,18-25,Domestic
10005721,False,2,140,70.0,6,26-40,Domestic
10005722,False,2,115,57.5,4,18-25,Domestic
10005723,False,1,40,40.0,1,26-40,Domestic
10005724,False,1,152,152.0,7,60+,Domestic
10005725,False,2,177,88.5,7,18-25,Domestic
10005726,False,2,110,55.0,7,18-25,Domestic
10005727,False,2,304,152.0,1,26-40,Domestic
10005728,False,2,60,30.0,8,26-40,Domestic
10005729,False,1,35,35.0,1,18-25,Domestic
10005730,False,2,304,152.0,3,18-25,Domestic
10005731,False,2,304,152.0,7,18-25,International
10005732,False,2,227,113.5,8,26-40,Domestic
10005733,False,1,90,90.0,7,26-40,Domestic
10005734,False,2,227,113.5,7,41-60,Domestic
10005735,False,1,152,152.0,3,18-25,Domestic
10005736,False,2,192,96.0,1,18-25,Domestic
10005737,True,2,192,96.0,30,18-25,Domestic
10005738,False,1,75,75.0,2,41-60,Domestic
10005739,False,1,75,75.0,6,60+,Domestic
10005740,True,1,152,152.0,28,<18,Domestic
10005741,False,1,152,152.0,3,18-25,International
10005742,False,2,177,88.5,1,26-40,Domestic
10005743,False,2,227,113.5,6,41-60,Domestic
10005744,False,2,187,93.5,7,60+,Domestic
10005745,False,2,304,152.0,4,18-25,Domestic
10005746,False,2,227,113.5,7,18-25,Domestic
10005747,False,1,152,152.0,2,<18,Domestic
10005748,False,1,152,152.0,2,26-40,Domestic
10005749,False,2,304,152.0,1,18-25,International
10005750,False,1,50,50.0,8,41-60,Domestic
10005751,False,2,75,37.5,6,18-25,Domestic
10005752,False,1,152,152.0,3,18-25,Domestic
10005753,False,2,177,88.5,1,18-25,Domestic
10005754,False,1,152,152.0,4,<18,Domestic
10005755,False,1,75,75.0,5,41-60,Domestic
10005756,False,2,242,121.0,4,26-40,Domestic
10005757,False,1,152,152.0,2,18-25,Domestic
10005758,False,1,152,152.0,4,18-25,Domestic
10005759,False,1,90,90.0,4,41-60,Domestic
10005760,False,1,35,35.0,5,41-60,Domestic
10005761,True,1,152,152.0,21,18-25,Domestic
10005762,False,1,40,40.0,2,18-25,Domestic
10005763,False,1,152,152.0,6,26-40,Domestic
10005764,False,2,242,121.0,7,26-40,International
10005765,False,2,304,152.0,6,26-40,Domestic
10005766,False,1,25,25.0,7,18-25,Domestic
10005767,False,2,60,30.0,8,41-60,Domestic
10005768,False,2,227,113.5,6,18-25,Domestic
10005769,False,2,304,152.0,4,18-25,Domestic
10005770,False,2,242,121.0,8,26-40,Domestic
10005771,False,1,152,152.0,1,18-25,Domestic
10005772,False,2,304,152.0,6,18-25,Domestic
10005773,False,2,227,113.5,7,60+,Domestic
10005774,False,2,70,35.0,8,<18,Domestic
10005775,False,2,227,113.5,5,41-60,Domestic
10005776,False,2,227,113.5,2,41-60,Domestic
10005777,False,1,152,152.0,7,<18,Domestic
10005778,False,2,304,152.0,2,26-40,Domestic
10005779,False,2,304,152.0,2,18-25,Domestic
10005780,False,1,50,50.0,2,41-60,Domestic
10005781,False,2,172,86.0,7,26-40,Domestic
10005782,False,1,35,35.0,7,60+,Domestic
10005783,False,1,75,75.0,6,41-60,Domestic
10005784,False,1,75,75.0,8,18-25,Domestic
10005785,False,2,177,88.5,6,18-25,Domestic
10005786,False,2,304,152.0,3,18-25,Domestic
10005787,False,1,152,152.0,1,18-25,Domestic
10005788,False,2,125,62.5,1,26-40,Domestic
10005789,False,1,75,75.0,7,18-25,Domestic
10005790,False,1,90,90.0,8,18-25,Domestic
10005791,False,2,304,152.0,2,<18,Domestic
10005792,False,2,227,113.5,1,26-40,Domestic
10005793,True,1,50,50.0,27,18-25,Domestic
10005794,False,2,192,96.0,6,18-25,Domestic
10005795,False,1,75,75.0,3,18-25,International
10005796,False,1,152,152.0,1,41-60,Domestic
10005797,False,1,152,152.0,2,18-25,Domestic
10005798,False,1,152,152.0,8,18-25,Domestic
10005799,False,2,304,152.0,2,26-40,Domestic
10005800,False,2,192,96.0,4,26-40,Domestic
10005801,False,1,35,35.0,8,<18,Domestic
10005802,False,1,50,50.0,8,<18,Domestic
10005803,False,1,90,90.0,3,18-25,Domestic
10005804,False,2,180,90.0,8,18-25,Domestic
10005805,False,2,177,88.5,1,41-60,Domestic
10005806,True,2,304,152.0,25,18-25,Domestic
10005807,False,1,152,152.0,3,26-40,Domestic
10005808,False,2,187,93.5,5,18-25,Domestic
10005809,False,2,304,152.0,6,18-25,Domestic
10005810,False,2,304,152.0,6,41-60,Domestic
10005811,False,2,192,96.0,8,18-25,Domestic
10005812,False,2,187,93.5,7,26-40,Domestic
10005813,False,1,152,152.0,1,<18,Domestic
10005814,False,2,227,113.5,8,18-25,Domestic
10005815,False,1,152,152.0,3,18-25,Domestic
10005816,False,2,192,96.0,2,41-60,International
10005817,False,1,20,20.0,7,26-40,Domestic
10005818,False,1,90,90.0,6,18-25,Domestic
10005819,False,1,50,50.0,5,18-25,International
10005820,False,1,20,20.0,4,41-60,International
10005821,False,2,187,93.5,6,26-40,Domestic
10005822,False,2,227,113.5,4,<18,Domestic
10005823,False,1,152,152.0,7,18-25,Domestic
10005824,False,1,75,75.0,1,<18,Domestic
10005825,False,2,304,152.0,4,18-25,Domestic
10005826,False,1,152,152.0,4,41-60,Domestic
10005827,False,1,75,75.0,5,26-40,International
10005828,False,1,152,152.0,7,26-40,Domestic
10005829,False,1,152,152.0,2,<18,Domestic
10005830,False,2,202,101.0,1,41-60,Domestic
10005831,False,2,227,113.5,5,18-25,Domestic
10005832,False,2,125,62.5,5,<18,Domestic
10005833,False,1,75,75.0,6,18-25,Domestic
10005834,False,2,304,152.0,3,<18,Domestic
10005835,False,2,304,152.0,3,18-25,Domestic
10005836,False,1,40,40.0,7,26-40,Domestic
10005837,False,2,304,152.0,4,18-25,Domestic
10005838,False,2,172,86.0,1,18-25,Domestic
10005839,False,1,152,152.0,2,26-40,Domestic
10005840,False,1,75,75.0,7,26-40,Domestic
10005841,False,2,187,93.5,4,18-25,Domestic
10005842,False,1,152,152.0,8,41-60,Domestic
10005843,False,1,152,152.0,6,18-25,Domestic
10005844,False,1,90,90.0,4,18-25,Domestic
10005845,False,2,150,75.0,7,26-40,Domestic
10005846,False,2,242,121.0,3,41-60,Domestic
10005847,False,2,202,101.0,2,26-40,Domestic
10005848,False,1,35,35.0,3,41-60,Domestic
10005849,False,1,152,152.0,1,60+,Domestic
10005850,False,1,152,152.0,2,18-25,Domestic
10005851,False,2,95,47.5,4,18-25,Domestic
10005852,False,1,35,35.0,7,26-40,Domestic
10005853,False,1,75,75.0,1,26-40,Domestic
10005854,False,1,152,152.0,4,18-25,Domestic
10005855,False,1,152,152.0,7,18-25,Domestic
10005856,False,1,152,152.0,1,18-25,Domestic
10005857,False,2,172,86.0,4,18-25,Domestic
10005858,False,1,35,35.0,3,26-40,Domestic
10005859,False,1,75,75.0,8,18-25,International
10005860,False,1,40,40.0,4,18-25,Domestic
10005861,False,1,40,40.0,2,60+,International
10005862,True,2,242,121.0,16,26-40,Domestic
10005863,False,2,70,35.0,1,18-25,Domestic
10005864,False,2,227,113.5,1,18-25,Domestic
10005865,True,1,152,152.0,24,41-60,Domestic
10005866,False,2,304,152.0,4,41-60,Domestic
10005867,False,1,40,40.0,3,26-40,Domestic
10005868,False,1,152,152.0,2,41-60,Domestic
10005869,False,1,152,152.0,2,18-25,Domestic
10005870,True,1,40,40.0,24,<18,Domestic
10005871,False,1,75,75.0,5,18-25,Domestic
10005872,False,1,152,152.0,5,26-40,Domestic
10005873,False,2,140,70.0,8,41-60,Domestic
10005874,False,1,152,152.0,2,18-25,International
10005875,False,1,90,90.0,8,26-40,Domestic
10005876,False,1,152,152.0,5,<18,Domestic
10005877,False,1,35,35.0,1,18-25,Domestic
10005878,False,2,227,113.5,3,18-25,Domestic
10005879,False,2,187,93.5,2,18-25,Domestic
10005880,False,2,242,121.0,1,18-25,Domestic
10005881,False,2,177,88.5,3,41-60,Domestic
10005882,False,2,100,50.0,4,18-25,Domestic
10005883,False,2,227,113.5,1,18-25,Domestic
10005884,False,2,227,113.5,6,18-25,International
10005885,False,1,152,152.0,4,18-25,Domestic
10005886,True,2,165,82.5,25,18-25,Domestic
10005887,False,2,304,152.0,1,<18,Domestic
10005888,False,1,152,152.0,8,26-40,Domestic
10005889,False,1,152,152.0,7,18-25,Domestic
10005890,False,1,152,152.0,2,26-40,Domestic
10005891,False,2,227,113.5,3,18-25,Domestic
10005892,False,2,192,96.0,6,<18,Domestic
10005893,False,2,304,152.0,7,<18,Domestic
10005894,False,1,152,152.0,4,<18,Domestic
10005895,False,1,75,75.0,5,18-25,Domestic
10005896,False,1,40,40.0,8,<18,Domestic
10005897,False,1,152,152.0,8,41-60,Domestic
10005898,False,1,152,152.0,3,26-40,International
10005899,False,2,202,101.0,6,18-25,Domestic
10005900,False,2,187,93.5,7,18-25,Domestic
10005901,False,2,227,113.5,7,26-40,International
10005902,False,2,187,93.5,2,60+,Domestic
10005903,False,1,75,75.0,1,60+,Domestic
10005904,False,2,187,93.5,3,41-60,Domestic
10005905,False,2,304,152.0,7,26-40,Domestic
10005906,False,2,187,93.5,4,18-25,Domestic
10005907,False,1,40,40.0,6,18-25,Domestic
10005908,False,1,90,90.0,6,18-25,International
10005909,False,2,304,152.0,4,18-25,Domestic
10005910,False,2,165,82.5,2,41-60,Domestic
10005911,False,2,180,90.0,3,41-60,Domestic
10005912,False,1,152,152.0,1,41-60,Domestic
10005913,False,2,227,113.5,5,41-60,Domestic
10005914,False,2,110,55.0,2,18-25,Domestic
10005915,False,2,304,152.0,7,18-25,Domestic
10005916,False,1,152,152.0,7,18-25,Domestic
10005917,True,1,40,40.0,22,18-25,Domestic
10005918,False,1,152,152.0,5,26-40,Domestic
10005919,False,2,304,152.0,3,18-25,Domestic
10005920,False,2,304,152.0,8,18-25,Domestic
10005921,False,1,75,75.0,5,26-40,Domestic
10005922,False,1,75,75.0,5,41-60,Domestic
10005923,False,2,304,152.0,1,41-60,Domestic
10005924,False,1,75,75.0,8,18-25,Domestic
10005925,False,2,227,113.5,8,41-60,Domestic
10005926,False,2,40,20.0,4,<18,Domestic
10005927,False,2,100,50.0,4,18-25,Domestic
10005928,False,1,90,90.0,1,<18,Domestic
10005929,False,1,50,50.0,5,18-25,Domestic
10005930,False,2,192,96.0,8,26-40,Domestic
10005931,False,2,100,50.0,5,41-60,Domestic
10005932,True,1,75,75.0,22,26-40,International
10005933,False,2,227,113.5,8,26-40,Domestic
10005934,False,1,20,20.0,6,41-60,Domestic
10005935,False,2,227,113.5,1,26-40,Domestic
10005936,False,2,150,75.0,1,18-25,Domestic
10005937,False,2,227,113.5,4,26-40,Domestic
10005938,True,2,192,96.0,29,18-25,Domestic
10005939,False,2,100,50.0,4,26-40,International
10005940,False,2,227,113.5,4,18-25,International
10005941,False,2,242,121.0,8,60+,Domestic
10005942,False,2,202,101.0,3,26-40,Domestic
10005943,False,2,187,93.5,7,26-40,Domestic
10005944,False,1,152,152.0,8,18-25,Domestic
10005945,False,2,227,113.5,1,18-25,Domestic
10005946,False,2,242,121.0,1,18-25,Domestic
10005947,False,2,172,86.0,2,60+,Domestic
10005948,False,1,20,20.0,7,26-40,Domestic
10005949,False,1,20,20.0,6,26-40,Domestic
10005950,False,2,125,62.5,6,<18,Domestic
10005951,False,1,50,50.0,3,18-25,Domestic
10005952,False,1,90,90.0,7,18-25,Domestic
10005953,False,1,152,152.0,2,60+,Domestic
10005954,False,2,227,113.5,2,26-40,Domestic
10005955,False,1,35,35.0,8,41-60,Domestic
10005956,False,2,242,121.0,4,<18,Domestic
10005957,False,2,165,82.5,6,26-40,Domestic
10005958,False,2,45,22.5,5,18-25,Domestic
10005959,False,1,25,25.0,6,26-40,Domestic
10005960,False,2,75,37.5,3,18-25,Domestic
10005961,False,2,304,152.0,6,18-25,Domestic
10005962,False,1,152,152.0,5,26-40,Domestic
10005963,False,2,202,101.0,5,41-60,Domestic
10005964,False,2,242,121.0,5,<18,Domestic
10005965,False,1,152,152.0,5,26-40,International
10005966,False,2,125,62.5,8,26-40,Domestic
10005967,False,2,187,93.5,5,26-40,Domestic
10005968,False,2,125,62.5,4,<18,Domestic
10005969,True,2,304,152.0,27,18-25,Domestic
10005970,False,1,50,50.0,7,26-40,Domestic
10005971,False,2,242,121.0,7,18-25,Domestic
10005972,False,1,40,40.0,1,60+,Domestic
10005973,True,2,177,88.5,20,18-25,Domestic
10005974,False,2,55,27.5,1,60+,Domestic
10005975,False,1,50,50.0,4,<18,Domestic
10005976,False,2,202,101.0,5,18-25,International
10005977,False,1,152,152.0,5,41-60,Domestic
10005978,True,2,85,42.5,30,<18,International
10005979,False,1,75,75.0,5,18-25,Domestic
10005980,True,1,152,152.0,27,18-25,Domestic
10005981,False,1,75,75.0,1,26-40,Domestic
10005982,False,1,152,152.0,1,18-25,Domestic
10005983,False,1,90,90.0,3,<18,Domestic
10005984,False,2,304,152.0,5,18-25,Domestic
10005985,False,1,75,75.0,6,18-25,Domestic
10005986,False,2,304,152.0,8,18-25,Domestic
10005987,False,1,75,75.0,4,18-25,Domestic
10005988,False,1,152,152.0,7,18-25,Domestic
10005989,False,1,90,90.0,5,26-40,Domestic
10005990,False,1,75,75.0,3,18-25,Domestic
10005991,False,2,242,121.0,3,<18,Domestic
10005992,False,2,110,55.0,3,41-60,Domestic
10005993,False,2,202,101.0,4,41-60,Domestic
10005994,False,1,20,20.0,5,<18,Domestic
10005995,False,2,100,50.0,5,18-25,Domestic
10005996,False,2,192,96.0,3,26-40,International
10005997,False,2,227,113.5,8,18-25,Domestic
10005998,False,1,20,20.0,8,18-25,Domestic
10005999,False,2,227,113.5,4,18-25,Domestic
10006000,False,1,152,152.0,1,18-25,Domestic
10006001,False,2,242,121.0,6,26-40,Domestic
10006002,False,1,152,152.0,7,26-40,Domestic
10006003,False,1,152,152.0,4,60+,Domestic
10006004,False,2,202,101.0,7,41-60,Domestic
10006005,False,1,50,50.0,8,<18,Domestic
10006006,False,2,187,93.5,4,18-25,Domestic
10006007,False,1,75,75.0,2,18-25,Domestic
10006008,False,2,55,27.5,4,<18,Domestic
10006009,False,2,140,70.0,2,18-25,Domestic
10006010,False,2,100,50.0,3,26-40,Domestic
10006011,False,1,20,20.0,8,60+,Domestic
10006012,False,2,177,88.5,1,18-25,Domestic
10006013,False,2,304,152.0,1,18-25,Domestic
10006014,False,2,70,35.0,5,18-25,Domestic
10006015,False,2,242,121.0,5,26-40,International
10006016,False,2,227,113.5,4,18-25,Domestic
10006017,False,1,40,40.0,5,18-25,Domestic
10006018,False,1,90,90.0,8,26-40,Domestic
10006019,False,1,152,152.0,4,18-25,Domestic
10006020,False,1,152,152.0,3,26-40,Domestic
10006021,False,1,152,152.0,6,18-25,Domestic
10006022,False,2,242,121.0,7,18-25,Domestic
10006023,False,2,165,82.5,6,18-25,Domestic
10006024,False,2,125,62.5,3,26-40,Domestic
10006025,False,2,150,75.0,3,<18,Domestic
10006026,False,2,304,152.0,1,18-25,Domestic
10006027,False,1,152,152.0,1,18-25,Domestic
10006028,False,2,304,152.0,7,41-60,International
10006029,False,1,35,35.0,8,<18,Domestic
10006030,False,2,172,86.0,4,60+,Domestic
10006031,False,2,150,75.0,7,26-40,International
10006032,False,1,90,90.0,1,18-25,Domestic
10006033,False,1,25,25.0,6,41-60,Domestic
10006034,False,2,304,152.0,2,18-25,Domestic
10006035,False,2,115,57.5,7,18-25,Domestic
10006036,False,2,227,113.5,5,18-25,Domestic
10006037,False,2,227,113.5,1,18-25,Domestic
10006038,False,1,152,152.0,5,18-25,Domestic
10006039,False,2,172,86.0,1,26-40,Domestic
10006040,False,1,152,152.0,3,18-25,Domestic
10006041,False,1,35,35.0,6,18-25,International
10006042,True,1,90,90.0,19,18-25,Domestic
10006043,True,2,45,22.5,30,18-25,Domestic
10006044,False,2,304,152.0,7,18-25,Domestic
10006045,False,2,187,93.5,7,41-60,Domestic
10006046,False,1,152,152.0,3,<18,Domestic
10006047,False,2,202,101.0,7,26-40,Domestic
10006048,False,1,152,152.0,4,26-40,Domestic
10006049,False,1,152,152.0,8,41-60,Domestic
10006050,False,2,150,75.0,2,18-25,Domestic
10006051,False,2,172,86.0,8,18-25,Domestic
10006052,False,2,304,152.0,6,18-25,Domestic
10006053,False,2,242,121.0,5,26-40,International
10006054,True,2,192,96.0,23,<18,Domestic
10006055,False,1,75,75.0,8,18-25,Domestic
10006056,False,2,227,113.5,4,41-60,Domestic
10006057,False,2,50,25.0,3,18-25,Domestic
10006058,False,1,75,75.0,6,41-60,Domestic
10006059,False,1,90,90.0,7,18-25,Domestic
10006060,True,1,152,152.0,25,18-25,Domestic
10006061,False,2,50,25.0,8,26-40,Domestic
10006062,False,2,227,113.5,8,18-25,Domestic
10006063,False,1,50,50.0,3,60+,Domestic
10006064,False,1,152,152.0,2,<18,Domestic
10006065,False,2,202,101.0,7,18-25,Domestic
10006066,False,2,70,35.0,7,41-60,Domestic
10006067,False,1,152,152.0,4,26-40,Domestic
10006068,False,2,90,45.0,1,26-40,Domestic
10006069,False,1,35,35.0,8,26-40,Domestic
10006070,False,1,152,152.0,8,26-40,Domestic
10006071,False,2,187,93.5,1,60+,Domestic
10006072,False,2,304,152.0,8,26-40,Domestic
10006073,False,2,187,93.5,4,18-25,Domestic
10006074,False,2,110,55.0,5,60+,Domestic
10006075,False,2,227,113.5,3,18-25,Domestic
10006076,False,1,152,152.0,1,26-40,Domestic
10006077,False,2,304,152.0,1,18-25,Domestic
10006078,False,1,152,152.0,2,18-25,Domestic
10006079,False,2,202,101.0,2,41-60,Domestic
10006080,False,2,140,70.0,1,<18,Domestic
10006081,False,1,75,75.0,1,41-60,Domestic
10006082,False,1,35,35.0,5,26-40,Domestic
10006083,False,1,152,152.0,3,26-40,Domestic
10006084,False,1,152,152.0,8,18-25,Domestic
10006085,False,2,304,152.0,7,18-25,Domestic
10006086,False,2,165,82.5,8,18-25,Domestic
10006087,False,2,227,113.5,3,18-25,Domestic
10006088,False,2,304,152.0,2,18-25,Domestic
10006089,False,1,90,90.0,4,18-25,Domestic
10006090,False,1,35,35.0,3,<18,Domestic
10006091,False,2,304,152.0,4,41-60,Domestic
10006092,False,2,304,152.0,5,<18,Domestic
10006093,False,2,172,86.0,6,26-40,Domestic
10006094,False,1,152,152.0,6,41-60,Domestic
10006095,False,2,165,82.5,5,41-60,Domestic
10006096,False,1,40,40.0,2,18-25,Domestic
10006097,False,1,40,40.0,2,41-60,Domestic
10006098,False,2,60,30.0,5,60+,Domestic
10006099,False,1,25,25.0,4,26-40,Domestic
10006100,False,1,152,152.0,7,<18,Domestic
10006101,False,1,152,152.0,6,41-60,Domestic
10006102,False,1,50,50.0,3,26-40,International
10006103,False,2,304,152.0,1,18-25,Domestic
10006104,True,2,304,152.0,18,18-25,Domestic
10006105,False,2,172,86.0,1,26-40,Domestic
10006106,False,1,152,152.0,4,18-25,Domestic
10006107,False,2,180,90.0,7,41-60,Domestic
10006108,False,1,25,25.0,3,41-60,Domestic
10006109,False,1,75,75.0,5,26-40,Domestic
10006110,True,1,35,35.0,15,18-25,Domestic
10006111,False,2,227,113.5,6,18-25,International
10006112,False,1,152,152.0,4,26-40,Domestic
10006113,False,2,150,75.0,1,41-60,Domestic
10006114,False,2,227,113.5,6,18-25,Domestic
10006115,False,2,242,121.0,5,41-60,Domestic
10006116,False,2,227,113.5,3,<18,Domestic
10006117,False,1,152,152.0,6,26-40,Domestic
10006118,False,2,304,152.0,6,26-40,Domestic
10006119,False,2,304,152.0,6,18-25,Domestic
10006120,False,1,25,25.0,7,26-40,Domestic
10006121,False,2,100,50.0,7,26-40,Domestic
10006122,False,2,227,113.5,7,26-40,Domestic
10006123,False,1,35,35.0,1,41-60,International
10006124,False,2,187,93.5,4,41-60,Domestic
10006125,False,2,192,96.0,4,18-25,Domestic
10006126,False,2,227,113.5,2,18-25,Domestic
10006127,False,2,304,152.0,5,<18,Domestic
10006128,False,1,50,50.0,4,18-25,Domestic
10006129,False,2,242,121.0,4,26-40,Domestic
10006130,False,1,90,90.0,2,18-25,Domestic
10006131,False,1,75,75.0,7,26-40,Domestic
10006132,False,2,304,152.0,1,18-25,Domestic
10006133,False,1,152,152.0,2,26-40,International
10006134,False,1,35,35.0,6,18-25,International
10006135,False,2,304,152.0,7,18-25,Domestic
10006136,False,1,50,50.0,1,18-25,Domestic
10006137,False,2,187,93.5,3,18-25,Domestic
10006138,False,1,152,152.0,1,18-25,Domestic
10006139,False,1,152,152.0,3,18-25,Domestic
10006140,False,2,242,121.0,5,18-25,Domestic
10006141,False,2,304,152.0,7,26-40,Domestic
10006142,True,1,90,90.0,24,26-40,Domestic
10006143,False,2,172,86.0,8,18-25,Domestic
10006144,False,2,187,93.5,3,18-25,Domestic
10006145,False,1,152,152.0,7,26-40,Domestic
10006146,False,1,20,20.0,1,<18,Domestic
10006147,False,1,25,25.0,8,41-60,Domestic
10006148,False,2,242,121.0,2,26-40,Domestic
10006149,False,2,202,101.0,8,26-40,International
10006150,False,1,152,152.0,7,41-60,Domestic
10006151,True,1,50,50.0,29,41-60,Domestic
10006152,False,2,70,35.0,7,<18,Domestic
10006153,False,2,304,152.0,4,41-60,Domestic
10006154,False,2,304,152.0,4,18-25,Domestic
10006155,False,2,187,93.5,3,<18,Domestic
10006156,False,2,227,113.5,6,41-60,Domestic
10006157,False,2,177,88.5,5,60+,Domestic
10006158,False,2,304,152.0,8,26-40,Domestic
10006159,False,1,75,75.0,4,26-40,Domestic
10006160,False,1,152,152.0,4,60+,Domestic
10006161,False,1,152,152.0,4,41-60,Domestic
10006162,False,1,152,152.0,1,26-40,Domestic
10006163,False,2,227,113.5,6,26-40,Domestic
10006164,False,1,152,152.0,1,60+,Domestic
10006165,False,2,125,62.5,2,18-25,Domestic
10006166,False,2,227,113.5,6,18-25,Domestic
10006167,False,2,304,152.0,8,18-25,Domestic
10006168,False,1,152,152.0,4,18-25,Domestic
10006169,False,1,152,152.0,7,18-25,Domestic
10006170,False,2,304,152.0,7,18-25,Domestic
10006171,False,2,150,75.0,5,26-40,Domestic
10006172,False,2,125,62.5,7,18-25,Domestic
10006173,False,2,100,50.0,5,18-25,Domestic
10006174,False,2,304,152.0,5,18-25,Domestic
10006175,False,1,152,152.0,4,18-25,Domestic
10006176,False,1,50,50.0,2,18-25,Domestic
10006177,False,2,227,113.5,1,26-40,International
10006178,False,2,140,70.0,6,18-25,Domestic
10006179,False,1,152,152.0,8,<18,Domestic
10006180,False,2,304,152.0,7,18-25,Domestic
10006181,False,1,152,152.0,2,18-25,Domestic
10006182,False,1,152,152.0,6,26-40,Domestic
10006183,False,1,152,152.0,6,<18,Domestic
10006184,False,1,20,20.0,2,41-60,Domestic
10006185,False,1,152,152.0,6,18-25,International
10006186,False,2,177,88.5,6,<18,Domestic
10006187,False,1,152,152.0,3,<18,International
10006188,False,1,152,152.0,6,18-25,Domestic
10006189,False,2,165,82.5,1,26-40,Domestic
10006190,False,1,35,35.0,4,41-60,Domestic
10006191,True,1,152,152.0,25,18-25,Domestic
10006192,False,1,152,152.0,3,26-40,Domestic
10006193,False,1,152,152.0,7,18-25,Domestic
